발생일,위도,경도,CODE,Province,City,Dong
2022-01-06,37.5081035,126.8357796,1147010100.0,서울특별시,양천구,신정동
2022-01-06,37.53254155505982,126.84236950463703,1150010300.0,서울특별시,강서구,화곡동
2022-01-06,37.54827348744665,127.01619355539437,1120011200.0,서울특별시,성동구,금호동4가
2022-01-06,37.52985333333334,126.8932583333333,1156012700.0,서울특별시,영등포구,양평동3가
2022-01-06,37.5926643663136,127.012391631229,1129010700.0,서울특별시,성북구,동소문동4가
2022-01-06,37.526692073698655,126.93242468448138,1156011000.0,서울특별시,영등포구,여의도동
2022-01-06,37.52107749803366,127.0340043000976,1168010800.0,서울특별시,강남구,논현동
2022-01-06,37.47030907465189,127.1319459488974,1171010900.0,서울특별시,송파구,장지동
2022-01-06,37.65062916213609,127.07685201903816,1135010600.0,서울특별시,노원구,중계동
2022-01-06,37.547596,126.9427165,1144010800.0,서울특별시,마포구,대흥동
2022-01-06,37.50473008878393,126.95057106444555,1159010300.0,서울특별시,동작구,상도1동
2022-01-06,37.580285,127.0531598,1123010400.0,서울특별시,동대문구,전농동
2022-01-06,37.52559736484226,126.8947291075877,1156011300.0,서울특별시,영등포구,당산동3가
2022-01-06,37.6166781,127.0699053,1135010200.0,서울특별시,노원구,월계동
2022-01-06,37.47089487952057,127.12771059165011,1171010900.0,서울특별시,송파구,장지동
2022-01-06,37.52559736484226,126.8947291075877,1156011300.0,서울특별시,영등포구,당산동3가
2022-01-06,37.65062916213609,127.07685201903816,1135010600.0,서울특별시,노원구,중계동
2022-01-06,37.5071810444396,126.97181536731972,1159010500.0,서울특별시,동작구,흑석동
2022-01-06,37.53954136362033,127.10088674343804,1121510400.0,서울특별시,광진구,광장동
2022-01-06,37.45756929077757,127.01586880782348,1165010300.0,서울특별시,서초구,우면동
2022-01-06,37.62433489412984,127.0498648486957,1135010200.0,서울특별시,노원구,월계동
2022-01-06,37.6127916,127.0602908,1129013800.0,서울특별시,성북구,장위동
2022-01-06,37.47412157676764,127.14252287566056,1171010900.0,서울특별시,송파구,장지동
2022-01-06,37.56110875918509,126.9885856031992,1114014100.0,서울특별시,중구,주자동
2022-01-06,37.49764251708984,127.0696029663086,1168010600.0,서울특별시,강남구,대치동
2022-01-06,37.57403996361793,126.97276372190986,1111011800.0,서울특별시,종로구,내수동
2022-01-06,37.65062916213609,127.07685201903816,1135010600.0,서울특별시,노원구,중계동
2022-01-06,37.5851228,126.8019776,1150011000.0,서울특별시,강서구,개화동
2022-01-06,37.52985333333334,126.8932583333333,1156012700.0,서울특별시,영등포구,양평동3가
2022-01-06,37.50677493386164,126.89232896823378,1153010200.0,서울특별시,구로구,구로동
2022-01-06,37.49255062775303,127.11907152092986,1171010700.0,서울특별시,송파구,가락동
2022-01-06,37.50494049177553,127.00986771963026,1165010700.0,서울특별시,서초구,반포동
2022-01-06,37.55826859113036,126.9761286929593,1114011200.0,서울특별시,중구,남창동
2022-01-06,37.52956697289165,126.8936198850685,1156012700.0,서울특별시,영등포구,양평동3가
2022-01-06,37.50677493386164,126.89232896823378,1153010200.0,서울특별시,구로구,구로동
2022-01-06,37.49255062775303,127.11907152092986,1171010700.0,서울특별시,송파구,가락동
2022-01-06,37.53373234108022,127.13849529638966,1174010600.0,서울특별시,강동구,둔촌동
2022-01-06,37.54800333333333,126.94155833333332,1144010800.0,서울특별시,마포구,대흥동
2022-01-06,37.54801010935572,126.94156025805457,1144010800.0,서울특별시,마포구,대흥동
2022-01-06,37.483898,127.0289893,1165010800.0,서울특별시,서초구,서초동
2022-01-06,37.54801912073894,126.9415630800722,1144010800.0,서울특별시,마포구,대흥동
2022-01-06,37.45756929077757,127.01586880782348,1165010300.0,서울특별시,서초구,우면동
2022-01-06,37.5802919,127.0531687,1123010400.0,서울특별시,동대문구,전농동
2022-01-06,37.49734800464412,126.91728918352996,1156013200.0,서울특별시,영등포구,신길동
2022-01-06,37.483898,127.0289893,1165010800.0,서울특별시,서초구,서초동
2022-01-06,37.55369895304889,127.02122233819875,1120010900.0,서울특별시,성동구,금호동1가
2022-01-06,37.56969925519724,127.01577371200112,1114016300.0,서울특별시,중구,흥인동
2022-01-06,37.534455,126.99363666666666,1117013000.0,서울특별시,용산구,이태원동
2022-01-06,37.53731155395508,127.09310150146484,1121510300.0,서울특별시,광진구,구의동
2022-01-06,37.55940747322086,126.97142221483436,1114016800.0,서울특별시,중구,순화동
2022-01-06,37.55228413338488,127.04588985613417,1120011400.0,서울특별시,성동구,성수동1가
2022-01-06,37.53114592155052,127.01253553859604,1117013100.0,서울특별시,용산구,한남동
2022-01-06,37.5283618819875,127.01200335029468,1168010700.0,서울특별시,강남구,신사동
2022-01-06,37.56954157645269,127.01580763715278,1114016300.0,서울특별시,중구,흥인동
2022-01-06,37.53176082184352,126.87512444503488,1147010200.0,서울특별시,양천구,목동
